time, out0, cell
0.0, 0.0, 1.0
1.0, 245.0, 1.0
2.0, 490.0, 1.0
3.0, 735.0, 1.0
4.0, 988.0, 1.0
5.0, 1242.0, 1.0
6.0, 1477.0, 1.0
7.0, 1715.0, 1.0
8.0, 1967.0, 1.0
9.0, 2194.0, 1.0
10.0, 2405.0, 1.0
11.0, 2629.0, 1.0
12.0, 2854.0, 1.0
13.0, 3084.0, 1.0
14.0, 3297.0, 1.0
15.0, 3511.0, 1.0
16.0, 3744.0, 1.0
17.0, 3979.0, 1.0
18.0, 4219.0, 1.0
19.0, 4473.0, 1.0
20.0, 4725.0, 1.0
21.0, 4938.0, 1.0
22.0, 5166.0, 1.0
23.0, 5390.0, 1.0
24.0, 5612.0, 1.0
25.0, 5842.0, 1.0
26.0, 6035.0, 1.0
27.0, 6255.0, 1.0
28.0, 6457.0, 1.0
29.0, 6669.0, 1.0
30.0, 6864.0, 1.0
31.0, 7089.0, 1.0
32.0, 7299.0, 1.0
33.0, 7508.0, 1.0
34.0, 7709.0, 1.0
35.0, 7934.0, 1.0
36.0, 8128.0, 1.0
37.0, 8374.0, 1.0
38.0, 8619.0, 1.0
39.0, 8802.0, 1.0
40.0, 9009.0, 1.0
41.0, 9201.0, 1.0
42.0, 9378.0, 1.0
43.0, 9564.0, 1.0
44.0, 9778.0, 1.0
45.0, 9987.0, 1.0
46.0, 10173.0, 1.0
47.0, 10387.0, 1.0
48.0, 10577.0, 1.0
49.0, 10779.0, 1.0
50.0, 10981.0, 1.0
51.0, 11157.0, 1.0
52.0, 11379.0, 1.0
53.0, 11560.0, 1.0
54.0, 11790.0, 1.0
55.0, 12023.0, 1.0
56.0, 12167.0, 1.0
57.0, 12328.0, 1.0
58.0, 12564.0, 1.0
59.0, 12781.0, 1.0
60.0, 12956.0, 1.0
61.0, 13124.0, 1.0
62.0, 13308.0, 1.0
63.0, 13492.0, 1.0
64.0, 13634.0, 1.0
65.0, 13845.0, 1.0
66.0, 14022.0, 1.0
67.0, 14202.0, 1.0
68.0, 14412.0, 1.0
69.0, 14616.0, 1.0
70.0, 14776.0, 1.0
71.0, 14949.0, 1.0
72.0, 15109.0, 1.0
73.0, 15306.0, 1.0
74.0, 15447.0, 1.0
75.0, 15635.0, 1.0
76.0, 15793.0, 1.0
77.0, 15977.0, 1.0
78.0, 16175.0, 1.0
79.0, 16358.0, 1.0
80.0, 16543.0, 1.0
81.0, 16707.0, 1.0
82.0, 16882.0, 1.0
83.0, 17047.0, 1.0
84.0, 17209.0, 1.0
85.0, 17354.0, 1.0
86.0, 17509.0, 1.0
87.0, 17707.0, 1.0
88.0, 17879.0, 1.0
89.0, 18047.0, 1.0
90.0, 18234.0, 1.0
91.0, 18432.0, 1.0
92.0, 18569.0, 1.0
93.0, 18739.0, 1.0
94.0, 18903.0, 1.0
95.0, 19028.0, 1.0
96.0, 19193.0, 1.0
97.0, 19373.0, 1.0
98.0, 19530.0, 1.0
99.0, 19693.0, 1.0
100.0, 19846.0, 1.0
101.0, 19984.0, 1.0
102.0, 20150.0, 1.0
103.0, 20300.0, 1.0
104.0, 20477.0, 1.0
105.0, 20609.0, 1.0
106.0, 20774.0, 1.0
107.0, 20934.0, 1.0
108.0, 21077.0, 1.0
109.0, 21251.0, 1.0
110.0, 21407.0, 1.0
111.0, 21549.0, 1.0
112.0, 21713.0, 1.0
113.0, 21854.0, 1.0
114.0, 21976.0, 1.0
115.0, 22124.0, 1.0
116.0, 22267.0, 1.0
117.0, 22415.0, 1.0
118.0, 22564.0, 1.0
119.0, 22676.0, 1.0
120.0, 22846.0, 1.0
121.0, 22994.0, 1.0
122.0, 23155.0, 1.0
123.0, 23319.0, 1.0
124.0, 23451.0, 1.0
125.0, 23590.0, 1.0
126.0, 23732.0, 1.0
127.0, 23849.0, 1.0
128.0, 23998.0, 1.0
129.0, 24157.0, 1.0
130.0, 24306.0, 1.0
131.0, 24436.0, 1.0
132.0, 24600.0, 1.0
133.0, 24725.0, 1.0
