time, out0, cell
0.0, 0.0, 1.0
1.0, 257.0, 1.0
2.0, 532.0, 1.0
3.0, 777.0, 1.0
4.0, 1012.0, 1.0
5.0, 1258.0, 1.0
6.0, 1498.0, 1.0
7.0, 1732.0, 1.0
8.0, 1985.0, 1.0
9.0, 2261.0, 1.0
10.0, 2513.0, 1.0
11.0, 2747.0, 1.0
12.0, 3008.0, 1.0
13.0, 3247.0, 1.0
14.0, 3501.0, 1.0
15.0, 3727.0, 1.0
16.0, 3945.0, 1.0
17.0, 4187.0, 1.0
18.0, 4405.0, 1.0
19.0, 4637.0, 1.0
20.0, 4862.0, 1.0
21.0, 5060.0, 1.0
22.0, 5286.0, 1.0
23.0, 5499.0, 1.0
24.0, 5725.0, 1.0
25.0, 5971.0, 1.0
26.0, 6180.0, 1.0
27.0, 6385.0, 1.0
28.0, 6594.0, 1.0
29.0, 6793.0, 1.0
30.0, 7014.0, 1.0
31.0, 7237.0, 1.0
32.0, 7458.0, 1.0
33.0, 7674.0, 1.0
34.0, 7883.0, 1.0
35.0, 8079.0, 1.0
36.0, 8263.0, 1.0
37.0, 8454.0, 1.0
38.0, 8649.0, 1.0
39.0, 8874.0, 1.0
40.0, 9090.0, 1.0
41.0, 9305.0, 1.0
42.0, 9492.0, 1.0
43.0, 9644.0, 1.0
44.0, 9818.0, 1.0
45.0, 9989.0, 1.0
46.0, 10173.0, 1.0
47.0, 10413.0, 1.0
48.0, 10621.0, 1.0
49.0, 10807.0, 1.0
50.0, 11019.0, 1.0
51.0, 11220.0, 1.0
52.0, 11434.0, 1.0
53.0, 11639.0, 1.0
54.0, 11824.0, 1.0
55.0, 12011.0, 1.0
56.0, 12206.0, 1.0
57.0, 12418.0, 1.0
58.0, 12585.0, 1.0
59.0, 12774.0, 1.0
60.0, 12965.0, 1.0
61.0, 13153.0, 1.0
62.0, 13326.0, 1.0
63.0, 13502.0, 1.0
64.0, 13675.0, 1.0
65.0, 13847.0, 1.0
66.0, 14047.0, 1.0
67.0, 14198.0, 1.0
68.0, 14400.0, 1.0
69.0, 14616.0, 1.0
70.0, 14820.0, 1.0
71.0, 14999.0, 1.0
72.0, 15175.0, 1.0
73.0, 15378.0, 1.0
74.0, 15539.0, 1.0
75.0, 15712.0, 1.0
76.0, 15885.0, 1.0
77.0, 16035.0, 1.0
78.0, 16186.0, 1.0
79.0, 16360.0, 1.0
80.0, 16543.0, 1.0
81.0, 16723.0, 1.0
82.0, 16894.0, 1.0
83.0, 17056.0, 1.0
84.0, 17221.0, 1.0
85.0, 17399.0, 1.0
86.0, 17604.0, 1.0
87.0, 17796.0, 1.0
88.0, 17943.0, 1.0
89.0, 18105.0, 1.0
90.0, 18261.0, 1.0
91.0, 18436.0, 1.0
92.0, 18628.0, 1.0
93.0, 18787.0, 1.0
94.0, 18928.0, 1.0
95.0, 19096.0, 1.0
96.0, 19239.0, 1.0
97.0, 19409.0, 1.0
98.0, 19534.0, 1.0
99.0, 19696.0, 1.0
100.0, 19845.0, 1.0
101.0, 19985.0, 1.0
102.0, 20151.0, 1.0
103.0, 20308.0, 1.0
104.0, 20494.0, 1.0
105.0, 20646.0, 1.0
106.0, 20809.0, 1.0
107.0, 20970.0, 1.0
108.0, 21140.0, 1.0
109.0, 21286.0, 1.0
110.0, 21450.0, 1.0
111.0, 21613.0, 1.0
112.0, 21735.0, 1.0
113.0, 21866.0, 1.0
114.0, 22039.0, 1.0
115.0, 22172.0, 1.0
116.0, 22325.0, 1.0
117.0, 22483.0, 1.0
118.0, 22642.0, 1.0
119.0, 22750.0, 1.0
120.0, 22931.0, 1.0
121.0, 23064.0, 1.0
122.0, 23228.0, 1.0
123.0, 23353.0, 1.0
124.0, 23489.0, 1.0
125.0, 23601.0, 1.0
126.0, 23735.0, 1.0
127.0, 23894.0, 1.0
128.0, 24016.0, 1.0
129.0, 24153.0, 1.0
130.0, 24278.0, 1.0
131.0, 24437.0, 1.0
132.0, 24553.0, 1.0
133.0, 24683.0, 1.0
134.0, 24816.0, 1.0
135.0, 24930.0, 1.0
136.0, 25087.0, 1.0
137.0, 25259.0, 1.0
138.0, 25403.0, 1.0
139.0, 25513.0, 1.0
140.0, 25611.0, 1.0
141.0, 25756.0, 1.0
142.0, 25882.0, 1.0
143.0, 26021.0, 1.0
144.0, 26133.0, 1.0
145.0, 26276.0, 1.0
146.0, 26443.0, 1.0
