time, out0, cell
0.0, 0.0, 1.0
1.0, 240.0, 1.0
2.0, 494.0, 1.0
3.0, 728.0, 1.0
4.0, 952.0, 1.0
5.0, 1206.0, 1.0
6.0, 1445.0, 1.0
7.0, 1680.0, 1.0
8.0, 1906.0, 1.0
9.0, 2135.0, 1.0
10.0, 2347.0, 1.0
11.0, 2593.0, 1.0
12.0, 2801.0, 1.0
13.0, 3024.0, 1.0
14.0, 3231.0, 1.0
15.0, 3447.0, 1.0
16.0, 3678.0, 1.0
17.0, 3895.0, 1.0
18.0, 4132.0, 1.0
19.0, 4354.0, 1.0
20.0, 4562.0, 1.0
21.0, 4800.0, 1.0
22.0, 5002.0, 1.0
23.0, 5200.0, 1.0
24.0, 5420.0, 1.0
25.0, 5620.0, 1.0
26.0, 5842.0, 1.0
27.0, 6057.0, 1.0
28.0, 6268.0, 1.0
29.0, 6469.0, 1.0
30.0, 6719.0, 1.0
31.0, 6954.0, 1.0
32.0, 7166.0, 1.0
33.0, 7344.0, 1.0
34.0, 7508.0, 1.0
35.0, 7722.0, 1.0
36.0, 7925.0, 1.0
37.0, 8168.0, 1.0
38.0, 8381.0, 1.0
39.0, 8545.0, 1.0
40.0, 8753.0, 1.0
41.0, 8946.0, 1.0
42.0, 9158.0, 1.0
43.0, 9368.0, 1.0
44.0, 9579.0, 1.0
45.0, 9778.0, 1.0
46.0, 9976.0, 1.0
47.0, 10182.0, 1.0
48.0, 10369.0, 1.0
49.0, 10562.0, 1.0
50.0, 10730.0, 1.0
51.0, 10923.0, 1.0
52.0, 11093.0, 1.0
53.0, 11259.0, 1.0
54.0, 11473.0, 1.0
55.0, 11665.0, 1.0
56.0, 11883.0, 1.0
57.0, 12073.0, 1.0
58.0, 12242.0, 1.0
59.0, 12400.0, 1.0
60.0, 12589.0, 1.0
61.0, 12790.0, 1.0
62.0, 12949.0, 1.0
63.0, 13132.0, 1.0
64.0, 13302.0, 1.0
65.0, 13507.0, 1.0
66.0, 13665.0, 1.0
67.0, 13852.0, 1.0
68.0, 14038.0, 1.0
69.0, 14220.0, 1.0
70.0, 14408.0, 1.0
71.0, 14598.0, 1.0
72.0, 14761.0, 1.0
73.0, 14941.0, 1.0
74.0, 15104.0, 1.0
75.0, 15258.0, 1.0
76.0, 15433.0, 1.0
77.0, 15591.0, 1.0
78.0, 15789.0, 1.0
79.0, 15944.0, 1.0
80.0, 16118.0, 1.0
81.0, 16288.0, 1.0
82.0, 16452.0, 1.0
83.0, 16602.0, 1.0
84.0, 16764.0, 1.0
85.0, 16952.0, 1.0
86.0, 17122.0, 1.0
87.0, 17293.0, 1.0
88.0, 17445.0, 1.0
89.0, 17584.0, 1.0
90.0, 17764.0, 1.0
91.0, 17940.0, 1.0
92.0, 18101.0, 1.0
93.0, 18266.0, 1.0
94.0, 18431.0, 1.0
95.0, 18583.0, 1.0
96.0, 18742.0, 1.0
97.0, 18902.0, 1.0
98.0, 19053.0, 1.0
99.0, 19200.0, 1.0
100.0, 19342.0, 1.0
101.0, 19519.0, 1.0
102.0, 19683.0, 1.0
103.0, 19841.0, 1.0
104.0, 20023.0, 1.0
105.0, 20200.0, 1.0
106.0, 20362.0, 1.0
107.0, 20519.0, 1.0
108.0, 20684.0, 1.0
109.0, 20830.0, 1.0
110.0, 20993.0, 1.0
111.0, 21132.0, 1.0
112.0, 21265.0, 1.0
113.0, 21436.0, 1.0
114.0, 21586.0, 1.0
115.0, 21711.0, 1.0
116.0, 21836.0, 1.0
117.0, 21988.0, 1.0
118.0, 22137.0, 1.0
119.0, 22300.0, 1.0
120.0, 22450.0, 1.0
121.0, 22557.0, 1.0
122.0, 22682.0, 1.0
123.0, 22771.0, 1.0
124.0, 22915.0, 1.0
125.0, 23065.0, 1.0
126.0, 23201.0, 1.0
127.0, 23371.0, 1.0
128.0, 23540.0, 1.0
