time, out0, cell
0.0, 0.0, 1.0
1.0, 259.0, 1.0
2.0, 504.0, 1.0
3.0, 715.0, 1.0
4.0, 991.0, 1.0
5.0, 1232.0, 1.0
6.0, 1473.0, 1.0
7.0, 1713.0, 1.0
8.0, 1964.0, 1.0
9.0, 2197.0, 1.0
10.0, 2430.0, 1.0
11.0, 2654.0, 1.0
12.0, 2888.0, 1.0
13.0, 3116.0, 1.0
14.0, 3332.0, 1.0
15.0, 3599.0, 1.0
16.0, 3844.0, 1.0
17.0, 4072.0, 1.0
18.0, 4309.0, 1.0
19.0, 4507.0, 1.0
20.0, 4751.0, 1.0
21.0, 4987.0, 1.0
22.0, 5215.0, 1.0
23.0, 5441.0, 1.0
24.0, 5670.0, 1.0
25.0, 5901.0, 1.0
26.0, 6103.0, 1.0
27.0, 6317.0, 1.0
28.0, 6534.0, 1.0
29.0, 6729.0, 1.0
30.0, 6939.0, 1.0
31.0, 7161.0, 1.0
32.0, 7373.0, 1.0
33.0, 7558.0, 1.0
34.0, 7757.0, 1.0
35.0, 7943.0, 1.0
36.0, 8159.0, 1.0
37.0, 8371.0, 1.0
38.0, 8546.0, 1.0
39.0, 8745.0, 1.0
40.0, 8984.0, 1.0
41.0, 9206.0, 1.0
42.0, 9386.0, 1.0
43.0, 9576.0, 1.0
44.0, 9780.0, 1.0
45.0, 9992.0, 1.0
46.0, 10214.0, 1.0
47.0, 10401.0, 1.0
48.0, 10604.0, 1.0
49.0, 10806.0, 1.0
50.0, 11002.0, 1.0
51.0, 11197.0, 1.0
52.0, 11399.0, 1.0
53.0, 11580.0, 1.0
54.0, 11768.0, 1.0
55.0, 11910.0, 1.0
56.0, 12084.0, 1.0
57.0, 12246.0, 1.0
58.0, 12438.0, 1.0
59.0, 12627.0, 1.0
60.0, 12804.0, 1.0
61.0, 12990.0, 1.0
62.0, 13165.0, 1.0
63.0, 13350.0, 1.0
64.0, 13504.0, 1.0
65.0, 13718.0, 1.0
66.0, 13905.0, 1.0
67.0, 14094.0, 1.0
68.0, 14268.0, 1.0
69.0, 14442.0, 1.0
70.0, 14614.0, 1.0
71.0, 14802.0, 1.0
72.0, 14983.0, 1.0
73.0, 15151.0, 1.0
74.0, 15331.0, 1.0
75.0, 15502.0, 1.0
76.0, 15656.0, 1.0
77.0, 15835.0, 1.0
78.0, 15985.0, 1.0
79.0, 16142.0, 1.0
80.0, 16320.0, 1.0
81.0, 16506.0, 1.0
82.0, 16653.0, 1.0
83.0, 16852.0, 1.0
84.0, 17007.0, 1.0
85.0, 17176.0, 1.0
86.0, 17371.0, 1.0
87.0, 17546.0, 1.0
88.0, 17689.0, 1.0
89.0, 17857.0, 1.0
90.0, 18047.0, 1.0
91.0, 18182.0, 1.0
92.0, 18337.0, 1.0
93.0, 18488.0, 1.0
94.0, 18648.0, 1.0
95.0, 18812.0, 1.0
96.0, 18969.0, 1.0
97.0, 19131.0, 1.0
98.0, 19321.0, 1.0
99.0, 19484.0, 1.0
100.0, 19607.0, 1.0
101.0, 19747.0, 1.0
102.0, 19938.0, 1.0
103.0, 20094.0, 1.0
104.0, 20235.0, 1.0
105.0, 20395.0, 1.0
106.0, 20534.0, 1.0
107.0, 20695.0, 1.0
108.0, 20816.0, 1.0
109.0, 20978.0, 1.0
110.0, 21098.0, 1.0
111.0, 21259.0, 1.0
112.0, 21402.0, 1.0
113.0, 21555.0, 1.0
114.0, 21697.0, 1.0
115.0, 21849.0, 1.0
116.0, 21960.0, 1.0
117.0, 22119.0, 1.0
118.0, 22285.0, 1.0
119.0, 22435.0, 1.0
120.0, 22615.0, 1.0
121.0, 22771.0, 1.0
122.0, 22942.0, 1.0
123.0, 23079.0, 1.0
124.0, 23254.0, 1.0
125.0, 23388.0, 1.0
126.0, 23472.0, 1.0
127.0, 23631.0, 1.0
128.0, 23743.0, 1.0
129.0, 23864.0, 1.0
130.0, 23975.0, 1.0
131.0, 24124.0, 1.0
132.0, 24273.0, 1.0
133.0, 24382.0, 1.0
134.0, 24520.0, 1.0
135.0, 24647.0, 1.0
136.0, 24821.0, 1.0
137.0, 24981.0, 1.0
138.0, 25109.0, 1.0
139.0, 25221.0, 1.0
140.0, 25348.0, 1.0
141.0, 25476.0, 1.0
142.0, 25611.0, 1.0
143.0, 25722.0, 1.0
144.0, 25831.0, 1.0
145.0, 25964.0, 1.0
146.0, 26081.0, 1.0
