time, out0, cell
0.0, 0.0, 1.0
1.0, 222.0, 1.0
2.0, 490.0, 1.0
3.0, 719.0, 1.0
4.0, 956.0, 1.0
5.0, 1200.0, 1.0
6.0, 1433.0, 1.0
7.0, 1642.0, 1.0
8.0, 1875.0, 1.0
9.0, 2099.0, 1.0
10.0, 2354.0, 1.0
11.0, 2602.0, 1.0
12.0, 2812.0, 1.0
13.0, 3051.0, 1.0
14.0, 3288.0, 1.0
15.0, 3529.0, 1.0
16.0, 3755.0, 1.0
17.0, 3961.0, 1.0
18.0, 4155.0, 1.0
19.0, 4396.0, 1.0
20.0, 4610.0, 1.0
21.0, 4816.0, 1.0
22.0, 5025.0, 1.0
23.0, 5260.0, 1.0
24.0, 5462.0, 1.0
25.0, 5692.0, 1.0
26.0, 5906.0, 1.0
27.0, 6122.0, 1.0
28.0, 6310.0, 1.0
29.0, 6553.0, 1.0
30.0, 6758.0, 1.0
31.0, 6985.0, 1.0
32.0, 7197.0, 1.0
33.0, 7405.0, 1.0
34.0, 7601.0, 1.0
35.0, 7804.0, 1.0
36.0, 7993.0, 1.0
37.0, 8219.0, 1.0
38.0, 8432.0, 1.0
39.0, 8635.0, 1.0
40.0, 8841.0, 1.0
41.0, 9071.0, 1.0
42.0, 9298.0, 1.0
43.0, 9496.0, 1.0
44.0, 9697.0, 1.0
45.0, 9879.0, 1.0
46.0, 10077.0, 1.0
47.0, 10314.0, 1.0
48.0, 10522.0, 1.0
49.0, 10709.0, 1.0
50.0, 10903.0, 1.0
51.0, 11094.0, 1.0
52.0, 11284.0, 1.0
53.0, 11472.0, 1.0
54.0, 11661.0, 1.0
55.0, 11840.0, 1.0
56.0, 12020.0, 1.0
57.0, 12203.0, 1.0
58.0, 12366.0, 1.0
59.0, 12543.0, 1.0
60.0, 12737.0, 1.0
61.0, 12920.0, 1.0
62.0, 13106.0, 1.0
63.0, 13322.0, 1.0
64.0, 13496.0, 1.0
65.0, 13686.0, 1.0
66.0, 13857.0, 1.0
67.0, 14056.0, 1.0
68.0, 14234.0, 1.0
69.0, 14413.0, 1.0
70.0, 14615.0, 1.0
71.0, 14818.0, 1.0
72.0, 14992.0, 1.0
73.0, 15154.0, 1.0
74.0, 15325.0, 1.0
75.0, 15506.0, 1.0
76.0, 15695.0, 1.0
77.0, 15849.0, 1.0
78.0, 16040.0, 1.0
79.0, 16225.0, 1.0
80.0, 16368.0, 1.0
81.0, 16534.0, 1.0
82.0, 16707.0, 1.0
83.0, 16887.0, 1.0
84.0, 17099.0, 1.0
85.0, 17320.0, 1.0
86.0, 17469.0, 1.0
87.0, 17640.0, 1.0
88.0, 17806.0, 1.0
