time, out0, cell
0.0, 0.0, 1.0
1.0, 236.0, 1.0
2.0, 466.0, 1.0
3.0, 675.0, 1.0
4.0, 937.0, 1.0
5.0, 1180.0, 1.0
6.0, 1413.0, 1.0
7.0, 1631.0, 1.0
8.0, 1884.0, 1.0
9.0, 2121.0, 1.0
10.0, 2359.0, 1.0
11.0, 2588.0, 1.0
12.0, 2816.0, 1.0
13.0, 3031.0, 1.0
14.0, 3259.0, 1.0
15.0, 3480.0, 1.0
16.0, 3725.0, 1.0
17.0, 3956.0, 1.0
18.0, 4173.0, 1.0
19.0, 4400.0, 1.0
20.0, 4629.0, 1.0
21.0, 4849.0, 1.0
22.0, 5069.0, 1.0
23.0, 5317.0, 1.0
24.0, 5527.0, 1.0
25.0, 5720.0, 1.0
26.0, 5921.0, 1.0
27.0, 6149.0, 1.0
28.0, 6362.0, 1.0
29.0, 6608.0, 1.0
30.0, 6821.0, 1.0
31.0, 7023.0, 1.0
32.0, 7223.0, 1.0
33.0, 7477.0, 1.0
34.0, 7708.0, 1.0
35.0, 7904.0, 1.0
36.0, 8095.0, 1.0
37.0, 8309.0, 1.0
38.0, 8553.0, 1.0
39.0, 8756.0, 1.0
40.0, 8957.0, 1.0
41.0, 9175.0, 1.0
42.0, 9390.0, 1.0
43.0, 9577.0, 1.0
44.0, 9777.0, 1.0
45.0, 9965.0, 1.0
46.0, 10163.0, 1.0
47.0, 10374.0, 1.0
48.0, 10581.0, 1.0
49.0, 10779.0, 1.0
50.0, 10982.0, 1.0
51.0, 11177.0, 1.0
52.0, 11389.0, 1.0
53.0, 11578.0, 1.0
54.0, 11793.0, 1.0
55.0, 11990.0, 1.0
56.0, 12150.0, 1.0
57.0, 12380.0, 1.0
58.0, 12548.0, 1.0
59.0, 12718.0, 1.0
60.0, 12920.0, 1.0
61.0, 13100.0, 1.0
62.0, 13288.0, 1.0
63.0, 13471.0, 1.0
64.0, 13671.0, 1.0
65.0, 13865.0, 1.0
66.0, 14068.0, 1.0
67.0, 14259.0, 1.0
68.0, 14422.0, 1.0
69.0, 14599.0, 1.0
70.0, 14788.0, 1.0
71.0, 14963.0, 1.0
72.0, 15118.0, 1.0
73.0, 15316.0, 1.0
74.0, 15468.0, 1.0
75.0, 15658.0, 1.0
76.0, 15821.0, 1.0
77.0, 16015.0, 1.0
78.0, 16170.0, 1.0
79.0, 16322.0, 1.0
80.0, 16442.0, 1.0
81.0, 16597.0, 1.0
82.0, 16745.0, 1.0
83.0, 16905.0, 1.0
84.0, 17084.0, 1.0
85.0, 17246.0, 1.0
86.0, 17406.0, 1.0
87.0, 17547.0, 1.0
88.0, 17726.0, 1.0
89.0, 17871.0, 1.0
90.0, 18005.0, 1.0
91.0, 18180.0, 1.0
92.0, 18380.0, 1.0
93.0, 18551.0, 1.0
94.0, 18746.0, 1.0
95.0, 18924.0, 1.0
96.0, 19101.0, 1.0
97.0, 19270.0, 1.0
98.0, 19419.0, 1.0
99.0, 19617.0, 1.0
100.0, 19776.0, 1.0
101.0, 19938.0, 1.0
102.0, 20116.0, 1.0
103.0, 20249.0, 1.0
104.0, 20444.0, 1.0
105.0, 20589.0, 1.0
106.0, 20734.0, 1.0
107.0, 20859.0, 1.0
108.0, 21014.0, 1.0
109.0, 21190.0, 1.0
110.0, 21351.0, 1.0
111.0, 21511.0, 1.0
112.0, 21666.0, 1.0
113.0, 21834.0, 1.0
114.0, 21998.0, 1.0
115.0, 22126.0, 1.0
116.0, 22246.0, 1.0
117.0, 22395.0, 1.0
118.0, 22561.0, 1.0
119.0, 22732.0, 1.0
120.0, 22835.0, 1.0
121.0, 22981.0, 1.0
122.0, 23134.0, 1.0
123.0, 23275.0, 1.0
124.0, 23394.0, 1.0
125.0, 23524.0, 1.0
126.0, 23660.0, 1.0
127.0, 23778.0, 1.0
128.0, 23917.0, 1.0
129.0, 24041.0, 1.0
130.0, 24144.0, 1.0
131.0, 24311.0, 1.0
132.0, 24442.0, 1.0
133.0, 24542.0, 1.0
134.0, 24675.0, 1.0
135.0, 24836.0, 1.0
136.0, 24968.0, 1.0
137.0, 25091.0, 1.0
138.0, 25209.0, 1.0
139.0, 25346.0, 1.0
140.0, 25458.0, 1.0
141.0, 25583.0, 1.0
142.0, 25743.0, 1.0
143.0, 25857.0, 1.0
144.0, 25994.0, 1.0
145.0, 26139.0, 1.0
