time, out0, cell
0.0, 0.0, 1.0
1.0, 247.0, 1.0
2.0, 508.0, 1.0
3.0, 758.0, 1.0
4.0, 984.0, 1.0
5.0, 1206.0, 1.0
6.0, 1468.0, 1.0
7.0, 1701.0, 1.0
8.0, 1933.0, 1.0
9.0, 2161.0, 1.0
10.0, 2405.0, 1.0
11.0, 2643.0, 1.0
12.0, 2861.0, 1.0
13.0, 3076.0, 1.0
14.0, 3314.0, 1.0
15.0, 3557.0, 1.0
16.0, 3773.0, 1.0
17.0, 3992.0, 1.0
18.0, 4220.0, 1.0
19.0, 4437.0, 1.0
20.0, 4623.0, 1.0
21.0, 4805.0, 1.0
22.0, 5031.0, 1.0
23.0, 5238.0, 1.0
24.0, 5470.0, 1.0
25.0, 5683.0, 1.0
26.0, 5904.0, 1.0
27.0, 6145.0, 1.0
28.0, 6342.0, 1.0
29.0, 6567.0, 1.0
30.0, 6787.0, 1.0
31.0, 7029.0, 1.0
32.0, 7258.0, 1.0
33.0, 7487.0, 1.0
34.0, 7724.0, 1.0
35.0, 7939.0, 1.0
36.0, 8171.0, 1.0
37.0, 8395.0, 1.0
38.0, 8572.0, 1.0
39.0, 8756.0, 1.0
40.0, 8967.0, 1.0
41.0, 9159.0, 1.0
42.0, 9348.0, 1.0
43.0, 9538.0, 1.0
44.0, 9733.0, 1.0
45.0, 9950.0, 1.0
46.0, 10157.0, 1.0
47.0, 10363.0, 1.0
48.0, 10563.0, 1.0
49.0, 10746.0, 1.0
50.0, 10945.0, 1.0
51.0, 11149.0, 1.0
52.0, 11344.0, 1.0
53.0, 11516.0, 1.0
54.0, 11701.0, 1.0
55.0, 11895.0, 1.0
56.0, 12082.0, 1.0
57.0, 12260.0, 1.0
58.0, 12457.0, 1.0
59.0, 12631.0, 1.0
60.0, 12798.0, 1.0
61.0, 13007.0, 1.0
62.0, 13184.0, 1.0
63.0, 13382.0, 1.0
64.0, 13574.0, 1.0
65.0, 13756.0, 1.0
66.0, 13944.0, 1.0
67.0, 14130.0, 1.0
68.0, 14310.0, 1.0
69.0, 14482.0, 1.0
70.0, 14627.0, 1.0
71.0, 14826.0, 1.0
72.0, 15012.0, 1.0
73.0, 15176.0, 1.0
74.0, 15349.0, 1.0
75.0, 15569.0, 1.0
76.0, 15768.0, 1.0
77.0, 15970.0, 1.0
78.0, 16148.0, 1.0
79.0, 16317.0, 1.0
80.0, 16506.0, 1.0
81.0, 16695.0, 1.0
82.0, 16863.0, 1.0
83.0, 17013.0, 1.0
84.0, 17214.0, 1.0
85.0, 17380.0, 1.0
86.0, 17485.0, 1.0
87.0, 17666.0, 1.0
88.0, 17822.0, 1.0
89.0, 17983.0, 1.0
90.0, 18154.0, 1.0
91.0, 18286.0, 1.0
92.0, 18408.0, 1.0
93.0, 18573.0, 1.0
94.0, 18718.0, 1.0
95.0, 18853.0, 1.0
96.0, 19021.0, 1.0
97.0, 19207.0, 1.0
98.0, 19350.0, 1.0
99.0, 19513.0, 1.0
100.0, 19693.0, 1.0
101.0, 19850.0, 1.0
102.0, 20007.0, 1.0
103.0, 20177.0, 1.0
104.0, 20346.0, 1.0
105.0, 20514.0, 1.0
106.0, 20654.0, 1.0
107.0, 20816.0, 1.0
108.0, 20967.0, 1.0
109.0, 21110.0, 1.0
110.0, 21262.0, 1.0
111.0, 21390.0, 1.0
112.0, 21531.0, 1.0
113.0, 21689.0, 1.0
114.0, 21806.0, 1.0
115.0, 21960.0, 1.0
116.0, 22090.0, 1.0
