time, out0, cell
0.0, 0.0, 1.0
1.0, 226.0, 1.0
2.0, 485.0, 1.0
3.0, 716.0, 1.0
4.0, 958.0, 1.0
5.0, 1209.0, 1.0
6.0, 1459.0, 1.0
7.0, 1713.0, 1.0
8.0, 1946.0, 1.0
9.0, 2200.0, 1.0
10.0, 2419.0, 1.0
11.0, 2659.0, 1.0
12.0, 2888.0, 1.0
13.0, 3117.0, 1.0
14.0, 3333.0, 1.0
15.0, 3566.0, 1.0
16.0, 3796.0, 1.0
17.0, 4030.0, 1.0
18.0, 4240.0, 1.0
19.0, 4469.0, 1.0
20.0, 4699.0, 1.0
21.0, 4953.0, 1.0
22.0, 5173.0, 1.0
23.0, 5401.0, 1.0
24.0, 5596.0, 1.0
25.0, 5802.0, 1.0
26.0, 6027.0, 1.0
27.0, 6255.0, 1.0
28.0, 6479.0, 1.0
29.0, 6676.0, 1.0
30.0, 6871.0, 1.0
31.0, 7066.0, 1.0
32.0, 7251.0, 1.0
33.0, 7472.0, 1.0
34.0, 7685.0, 1.0
35.0, 7874.0, 1.0
36.0, 8093.0, 1.0
37.0, 8298.0, 1.0
38.0, 8506.0, 1.0
39.0, 8712.0, 1.0
40.0, 8916.0, 1.0
41.0, 9110.0, 1.0
42.0, 9298.0, 1.0
43.0, 9502.0, 1.0
44.0, 9704.0, 1.0
45.0, 9901.0, 1.0
46.0, 10084.0, 1.0
47.0, 10277.0, 1.0
48.0, 10476.0, 1.0
49.0, 10693.0, 1.0
50.0, 10873.0, 1.0
51.0, 11069.0, 1.0
52.0, 11255.0, 1.0
53.0, 11471.0, 1.0
54.0, 11684.0, 1.0
55.0, 11859.0, 1.0
56.0, 12079.0, 1.0
57.0, 12270.0, 1.0
58.0, 12465.0, 1.0
59.0, 12636.0, 1.0
60.0, 12813.0, 1.0
61.0, 12996.0, 1.0
62.0, 13163.0, 1.0
63.0, 13338.0, 1.0
64.0, 13501.0, 1.0
65.0, 13675.0, 1.0
66.0, 13852.0, 1.0
67.0, 14043.0, 1.0
68.0, 14203.0, 1.0
69.0, 14383.0, 1.0
70.0, 14546.0, 1.0
71.0, 14743.0, 1.0
72.0, 14931.0, 1.0
73.0, 15110.0, 1.0
74.0, 15281.0, 1.0
75.0, 15461.0, 1.0
76.0, 15623.0, 1.0
77.0, 15790.0, 1.0
78.0, 15967.0, 1.0
79.0, 16119.0, 1.0
80.0, 16288.0, 1.0
81.0, 16442.0, 1.0
82.0, 16627.0, 1.0
83.0, 16807.0, 1.0
84.0, 16980.0, 1.0
85.0, 17137.0, 1.0
86.0, 17294.0, 1.0
87.0, 17490.0, 1.0
88.0, 17699.0, 1.0
89.0, 17849.0, 1.0
90.0, 18029.0, 1.0
91.0, 18177.0, 1.0
92.0, 18355.0, 1.0
93.0, 18526.0, 1.0
94.0, 18674.0, 1.0
95.0, 18844.0, 1.0
96.0, 19011.0, 1.0
97.0, 19149.0, 1.0
98.0, 19337.0, 1.0
99.0, 19524.0, 1.0
100.0, 19671.0, 1.0
101.0, 19809.0, 1.0
102.0, 19936.0, 1.0
103.0, 20108.0, 1.0
104.0, 20259.0, 1.0
105.0, 20446.0, 1.0
106.0, 20607.0, 1.0
107.0, 20759.0, 1.0
108.0, 20909.0, 1.0
109.0, 21056.0, 1.0
110.0, 21197.0, 1.0
111.0, 21328.0, 1.0
112.0, 21478.0, 1.0
113.0, 21622.0, 1.0
114.0, 21780.0, 1.0
115.0, 21893.0, 1.0
116.0, 22029.0, 1.0
117.0, 22153.0, 1.0
118.0, 22326.0, 1.0
119.0, 22480.0, 1.0
120.0, 22622.0, 1.0
121.0, 22780.0, 1.0
122.0, 22934.0, 1.0
123.0, 23080.0, 1.0
124.0, 23207.0, 1.0
125.0, 23354.0, 1.0
126.0, 23516.0, 1.0
127.0, 23650.0, 1.0
128.0, 23798.0, 1.0
129.0, 23956.0, 1.0
130.0, 24122.0, 1.0
131.0, 24266.0, 1.0
132.0, 24397.0, 1.0
133.0, 24484.0, 1.0
134.0, 24628.0, 1.0
135.0, 24782.0, 1.0
136.0, 24964.0, 1.0
137.0, 25123.0, 1.0
138.0, 25253.0, 1.0
139.0, 25411.0, 1.0
140.0, 25547.0, 1.0
141.0, 25712.0, 1.0
142.0, 25823.0, 1.0
143.0, 25942.0, 1.0
144.0, 26047.0, 1.0
145.0, 26139.0, 1.0
146.0, 26261.0, 1.0
147.0, 26392.0, 1.0
148.0, 26523.0, 1.0
149.0, 26646.0, 1.0
150.0, 26754.0, 1.0
151.0, 26887.0, 1.0
152.0, 26990.0, 1.0
153.0, 27096.0, 1.0
