time, out0, cell
0.0, 0.0, 1.0
1.0, 243.0, 1.0
2.0, 490.0, 1.0
3.0, 725.0, 1.0
4.0, 968.0, 1.0
5.0, 1228.0, 1.0
6.0, 1472.0, 1.0
7.0, 1682.0, 1.0
8.0, 1913.0, 1.0
9.0, 2158.0, 1.0
10.0, 2393.0, 1.0
11.0, 2642.0, 1.0
12.0, 2885.0, 1.0
13.0, 3072.0, 1.0
14.0, 3305.0, 1.0
15.0, 3529.0, 1.0
16.0, 3738.0, 1.0
17.0, 3965.0, 1.0
18.0, 4246.0, 1.0
19.0, 4446.0, 1.0
20.0, 4672.0, 1.0
21.0, 4887.0, 1.0
22.0, 5094.0, 1.0
23.0, 5310.0, 1.0
24.0, 5549.0, 1.0
25.0, 5759.0, 1.0
26.0, 5995.0, 1.0
27.0, 6229.0, 1.0
28.0, 6436.0, 1.0
29.0, 6643.0, 1.0
30.0, 6866.0, 1.0
31.0, 7071.0, 1.0
32.0, 7298.0, 1.0
33.0, 7534.0, 1.0
34.0, 7747.0, 1.0
35.0, 7939.0, 1.0
36.0, 8152.0, 1.0
37.0, 8370.0, 1.0
38.0, 8566.0, 1.0
39.0, 8775.0, 1.0
40.0, 8995.0, 1.0
41.0, 9181.0, 1.0
42.0, 9398.0, 1.0
43.0, 9594.0, 1.0
44.0, 9779.0, 1.0
45.0, 9990.0, 1.0
46.0, 10196.0, 1.0
47.0, 10403.0, 1.0
48.0, 10601.0, 1.0
49.0, 10797.0, 1.0
50.0, 11011.0, 1.0
51.0, 11207.0, 1.0
52.0, 11410.0, 1.0
53.0, 11609.0, 1.0
54.0, 11810.0, 1.0
55.0, 12004.0, 1.0
56.0, 12226.0, 1.0
57.0, 12387.0, 1.0
58.0, 12580.0, 1.0
59.0, 12755.0, 1.0
60.0, 12951.0, 1.0
61.0, 13137.0, 1.0
62.0, 13353.0, 1.0
63.0, 13535.0, 1.0
64.0, 13726.0, 1.0
65.0, 13927.0, 1.0
66.0, 14103.0, 1.0
67.0, 14257.0, 1.0
68.0, 14414.0, 1.0
69.0, 14596.0, 1.0
70.0, 14771.0, 1.0
71.0, 14956.0, 1.0
72.0, 15163.0, 1.0
73.0, 15329.0, 1.0
74.0, 15506.0, 1.0
75.0, 15670.0, 1.0
76.0, 15837.0, 1.0
77.0, 16010.0, 1.0
78.0, 16176.0, 1.0
79.0, 16380.0, 1.0
80.0, 16556.0, 1.0
81.0, 16728.0, 1.0
82.0, 16881.0, 1.0
83.0, 17027.0, 1.0
84.0, 17209.0, 1.0
85.0, 17388.0, 1.0
86.0, 17579.0, 1.0
87.0, 17746.0, 1.0
88.0, 17909.0, 1.0
89.0, 18069.0, 1.0
90.0, 18247.0, 1.0
91.0, 18408.0, 1.0
92.0, 18576.0, 1.0
93.0, 18741.0, 1.0
94.0, 18912.0, 1.0
95.0, 19087.0, 1.0
96.0, 19247.0, 1.0
97.0, 19401.0, 1.0
98.0, 19559.0, 1.0
99.0, 19741.0, 1.0
100.0, 19938.0, 1.0
101.0, 20103.0, 1.0
102.0, 20250.0, 1.0
103.0, 20398.0, 1.0
104.0, 20549.0, 1.0
105.0, 20694.0, 1.0
106.0, 20862.0, 1.0
