time, out0, cell
0.0, 0.0, 1.0
1.0, 69.0, 1.0
2.0, 120.0, 1.0
3.0, 201.0, 1.0
4.0, 272.0, 1.0
5.0, 351.0, 1.0
6.0, 422.0, 1.0
7.0, 489.0, 1.0
8.0, 563.0, 1.0
9.0, 630.0, 1.0
10.0, 711.0, 1.0
11.0, 780.0, 1.0
12.0, 849.0, 1.0
13.0, 907.0, 1.0
14.0, 983.0, 1.0
15.0, 1036.0, 1.0
16.0, 1100.0, 1.0
17.0, 1169.0, 1.0
18.0, 1230.0, 1.0
19.0, 1293.0, 1.0
20.0, 1356.0, 1.0
21.0, 1411.0, 1.0
22.0, 1475.0, 1.0
23.0, 1536.0, 1.0
24.0, 1591.0, 1.0
25.0, 1660.0, 1.0
26.0, 1732.0, 1.0
27.0, 1789.0, 1.0
28.0, 1857.0, 1.0
29.0, 1908.0, 1.0
30.0, 1979.0, 1.0
31.0, 2032.0, 1.0
32.0, 2094.0, 1.0
33.0, 2160.0, 1.0
34.0, 2224.0, 1.0
35.0, 2288.0, 1.0
36.0, 2344.0, 1.0
37.0, 2384.0, 1.0
38.0, 2450.0, 1.0
39.0, 2493.0, 1.0
40.0, 2545.0, 1.0
41.0, 2592.0, 1.0
42.0, 2637.0, 1.0
43.0, 2691.0, 1.0
44.0, 2735.0, 1.0
45.0, 2782.0, 1.0
46.0, 2840.0, 1.0
47.0, 2892.0, 1.0
48.0, 2941.0, 1.0
49.0, 2992.0, 1.0
50.0, 3047.0, 1.0
51.0, 3108.0, 1.0
52.0, 3157.0, 1.0
53.0, 3198.0, 1.0
54.0, 3250.0, 1.0
55.0, 3302.0, 1.0
56.0, 3361.0, 1.0
57.0, 3422.0, 1.0
58.0, 3485.0, 1.0
59.0, 3556.0, 1.0
60.0, 3603.0, 1.0
61.0, 3635.0, 1.0
62.0, 3707.0, 1.0
63.0, 3752.0, 1.0
64.0, 3802.0, 1.0
65.0, 3858.0, 1.0
66.0, 3914.0, 1.0
67.0, 3970.0, 1.0
68.0, 4007.0, 1.0
69.0, 4059.0, 1.0
70.0, 4117.0, 1.0
71.0, 4167.0, 1.0
