time, out0, cell
0.0, 0.0, 1.0
1.0, 80.0, 1.0
2.0, 144.0, 1.0
3.0, 210.0, 1.0
4.0, 274.0, 1.0
5.0, 341.0, 1.0
6.0, 404.0, 1.0
7.0, 469.0, 1.0
8.0, 529.0, 1.0
9.0, 594.0, 1.0
10.0, 666.0, 1.0
11.0, 720.0, 1.0
12.0, 781.0, 1.0
13.0, 840.0, 1.0
14.0, 891.0, 1.0
15.0, 943.0, 1.0
16.0, 1017.0, 1.0
17.0, 1077.0, 1.0
18.0, 1137.0, 1.0
19.0, 1204.0, 1.0
20.0, 1264.0, 1.0
21.0, 1332.0, 1.0
22.0, 1421.0, 1.0
23.0, 1472.0, 1.0
24.0, 1545.0, 1.0
25.0, 1609.0, 1.0
26.0, 1675.0, 1.0
27.0, 1759.0, 1.0
28.0, 1802.0, 1.0
29.0, 1872.0, 1.0
30.0, 1942.0, 1.0
31.0, 2002.0, 1.0
32.0, 2084.0, 1.0
33.0, 2141.0, 1.0
34.0, 2201.0, 1.0
35.0, 2259.0, 1.0
36.0, 2320.0, 1.0
37.0, 2373.0, 1.0
38.0, 2420.0, 1.0
39.0, 2478.0, 1.0
40.0, 2531.0, 1.0
41.0, 2579.0, 1.0
42.0, 2630.0, 1.0
43.0, 2690.0, 1.0
44.0, 2741.0, 1.0
45.0, 2789.0, 1.0
46.0, 2839.0, 1.0
47.0, 2896.0, 1.0
48.0, 2965.0, 1.0
49.0, 3017.0, 1.0
50.0, 3069.0, 1.0
51.0, 3114.0, 1.0
52.0, 3177.0, 1.0
53.0, 3237.0, 1.0
54.0, 3301.0, 1.0
55.0, 3360.0, 1.0
56.0, 3398.0, 1.0
57.0, 3451.0, 1.0
58.0, 3502.0, 1.0
59.0, 3552.0, 1.0
60.0, 3626.0, 1.0
61.0, 3684.0, 1.0
62.0, 3737.0, 1.0
63.0, 3795.0, 1.0
64.0, 3859.0, 1.0
65.0, 3925.0, 1.0
66.0, 3968.0, 1.0
67.0, 4019.0, 1.0
68.0, 4072.0, 1.0
69.0, 4127.0, 1.0
70.0, 4183.0, 1.0
71.0, 4232.0, 1.0
72.0, 4285.0, 1.0
73.0, 4332.0, 1.0
74.0, 4383.0, 1.0
75.0, 4419.0, 1.0
76.0, 4461.0, 1.0
77.0, 4507.0, 1.0
78.0, 4565.0, 1.0
79.0, 4596.0, 1.0
80.0, 4652.0, 1.0
81.0, 4702.0, 1.0
82.0, 4753.0, 1.0
83.0, 4805.0, 1.0
84.0, 4854.0, 1.0
85.0, 4900.0, 1.0
86.0, 4940.0, 1.0
87.0, 4963.0, 1.0
88.0, 5013.0, 1.0
89.0, 5047.0, 1.0
90.0, 5096.0, 1.0
91.0, 5150.0, 1.0
92.0, 5223.0, 1.0
93.0, 5287.0, 1.0
94.0, 5331.0, 1.0
95.0, 5355.0, 1.0
96.0, 5402.0, 1.0
97.0, 5454.0, 1.0
98.0, 5487.0, 1.0
99.0, 5516.0, 1.0
100.0, 5559.0, 1.0
101.0, 5598.0, 1.0
102.0, 5642.0, 1.0
103.0, 5678.0, 1.0
104.0, 5727.0, 1.0
105.0, 5772.0, 1.0
106.0, 5818.0, 1.0
107.0, 5860.0, 1.0
108.0, 5895.0, 1.0
109.0, 5920.0, 1.0
110.0, 5968.0, 1.0
111.0, 6013.0, 1.0
112.0, 6056.0, 1.0
113.0, 6098.0, 1.0
114.0, 6139.0, 1.0
115.0, 6190.0, 1.0
116.0, 6212.0, 1.0
117.0, 6258.0, 1.0
118.0, 6310.0, 1.0
119.0, 6351.0, 1.0
120.0, 6386.0, 1.0
121.0, 6426.0, 1.0
122.0, 6457.0, 1.0
123.0, 6481.0, 1.0
124.0, 6515.0, 1.0
125.0, 6546.0, 1.0
126.0, 6602.0, 1.0
127.0, 6647.0, 1.0
128.0, 6670.0, 1.0
129.0, 6724.0, 1.0
130.0, 6768.0, 1.0
131.0, 6797.0, 1.0
132.0, 6828.0, 1.0
133.0, 6849.0, 1.0
134.0, 6883.0, 1.0
135.0, 6921.0, 1.0
136.0, 6958.0, 1.0
137.0, 7027.0, 1.0
138.0, 7081.0, 1.0
139.0, 7120.0, 1.0
140.0, 7144.0, 1.0
141.0, 7176.0, 1.0
142.0, 7211.0, 1.0
143.0, 7249.0, 1.0
144.0, 7283.0, 1.0
145.0, 7321.0, 1.0
146.0, 7363.0, 1.0
147.0, 7395.0, 1.0
148.0, 7450.0, 1.0
149.0, 7476.0, 1.0
150.0, 7516.0, 1.0
151.0, 7556.0, 1.0
152.0, 7578.0, 1.0
153.0, 7631.0, 1.0
154.0, 7683.0, 1.0
155.0, 7726.0, 1.0
156.0, 7768.0, 1.0
157.0, 7803.0, 1.0
158.0, 7843.0, 1.0
159.0, 7880.0, 1.0
160.0, 7922.0, 1.0
161.0, 7938.0, 1.0
162.0, 7972.0, 1.0
163.0, 8008.0, 1.0
164.0, 8049.0, 1.0
165.0, 8084.0, 1.0
166.0, 8107.0, 1.0
167.0, 8144.0, 1.0
168.0, 8188.0, 1.0
169.0, 8224.0, 1.0
170.0, 8268.0, 1.0
171.0, 8290.0, 1.0
172.0, 8323.0, 1.0
173.0, 8366.0, 1.0
174.0, 8394.0, 1.0
175.0, 8446.0, 1.0
176.0, 8481.0, 1.0
177.0, 8505.0, 1.0
178.0, 8535.0, 1.0
179.0, 8581.0, 1.0
180.0, 8616.0, 1.0
181.0, 8638.0, 1.0
182.0, 8685.0, 1.0
183.0, 8703.0, 1.0
184.0, 8744.0, 1.0
185.0, 8770.0, 1.0
186.0, 8811.0, 1.0
187.0, 8834.0, 1.0
188.0, 8868.0, 1.0
189.0, 8891.0, 1.0
190.0, 8932.0, 1.0
191.0, 8955.0, 1.0
192.0, 8999.0, 1.0
193.0, 9021.0, 1.0
194.0, 9046.0, 1.0
195.0, 9079.0, 1.0
196.0, 9107.0, 1.0
197.0, 9132.0, 1.0
198.0, 9151.0, 1.0
199.0, 9196.0, 1.0
200.0, 9235.0, 1.0
201.0, 9251.0, 1.0
202.0, 9274.0, 1.0
203.0, 9299.0, 1.0
204.0, 9332.0, 1.0
205.0, 9342.0, 1.0
206.0, 9362.0, 1.0
207.0, 9388.0, 1.0
208.0, 9415.0, 1.0
209.0, 9433.0, 1.0
210.0, 9463.0, 1.0
211.0, 9482.0, 1.0
212.0, 9513.0, 1.0
213.0, 9540.0, 1.0
214.0, 9567.0, 1.0
215.0, 9603.0, 1.0
216.0, 9646.0, 1.0
217.0, 9681.0, 1.0
218.0, 9703.0, 1.0
219.0, 9728.0, 1.0
220.0, 9738.0, 1.0
221.0, 9773.0, 1.0
222.0, 9793.0, 1.0
223.0, 9817.0, 1.0
224.0, 9859.0, 1.0
225.0, 9875.0, 1.0
226.0, 9892.0, 1.0
227.0, 9906.0, 1.0
228.0, 9938.0, 1.0
229.0, 9964.0, 1.0
230.0, 10012.0, 1.0
231.0, 10046.0, 1.0
232.0, 10067.0, 1.0
233.0, 10100.0, 1.0
234.0, 10129.0, 1.0
235.0, 10176.0, 1.0
236.0, 10215.0, 1.0
237.0, 10239.0, 1.0
238.0, 10265.0, 1.0
239.0, 10284.0, 1.0
240.0, 10305.0, 1.0
241.0, 10334.0, 1.0
242.0, 10355.0, 1.0
243.0, 10378.0, 1.0
244.0, 10371.0, 1.0
245.0, 10383.0, 1.0
246.0, 10408.0, 1.0
247.0, 10424.0, 1.0
248.0, 10456.0, 1.0
249.0, 10502.0, 1.0
250.0, 10510.0, 1.0
251.0, 10518.0, 1.0
252.0, 10557.0, 1.0
253.0, 10566.0, 1.0
254.0, 10573.0, 1.0
255.0, 10593.0, 1.0
256.0, 10618.0, 1.0
257.0, 10646.0, 1.0
258.0, 10665.0, 1.0
259.0, 10690.0, 1.0
260.0, 10716.0, 1.0
261.0, 10727.0, 1.0
262.0, 10755.0, 1.0
263.0, 10784.0, 1.0
264.0, 10806.0, 1.0
265.0, 10818.0, 1.0
266.0, 10843.0, 1.0
267.0, 10872.0, 1.0
268.0, 10899.0, 1.0
269.0, 10913.0, 1.0
270.0, 10937.0, 1.0
271.0, 10963.0, 1.0
272.0, 10997.0, 1.0
273.0, 11005.0, 1.0
274.0, 11016.0, 1.0
275.0, 11008.0, 1.0
276.0, 11025.0, 1.0
277.0, 11056.0, 1.0
278.0, 11068.0, 1.0
279.0, 11087.0, 1.0
280.0, 11101.0, 1.0
281.0, 11134.0, 1.0
282.0, 11153.0, 1.0
283.0, 11185.0, 1.0
284.0, 11204.0, 1.0
285.0, 11202.0, 1.0
286.0, 11208.0, 1.0
287.0, 11234.0, 1.0
288.0, 11269.0, 1.0
289.0, 11277.0, 1.0
290.0, 11286.0, 1.0
291.0, 11313.0, 1.0
292.0, 11331.0, 1.0
293.0, 11354.0, 1.0
294.0, 11365.0, 1.0
295.0, 11384.0, 1.0
296.0, 11403.0, 1.0
297.0, 11424.0, 1.0
298.0, 11457.0, 1.0
299.0, 11472.0, 1.0
300.0, 11490.0, 1.0
301.0, 11500.0, 1.0
302.0, 11532.0, 1.0
303.0, 11546.0, 1.0
304.0, 11557.0, 1.0
305.0, 11593.0, 1.0
306.0, 11605.0, 1.0
307.0, 11623.0, 1.0
308.0, 11658.0, 1.0
309.0, 11680.0, 1.0
310.0, 11701.0, 1.0
311.0, 11747.0, 1.0
312.0, 11753.0, 1.0
313.0, 11780.0, 1.0
314.0, 11775.0, 1.0
315.0, 11797.0, 1.0
316.0, 11817.0, 1.0
317.0, 11839.0, 1.0
318.0, 11855.0, 1.0
319.0, 11873.0, 1.0
320.0, 11908.0, 1.0
321.0, 11933.0, 1.0
322.0, 11947.0, 1.0
323.0, 11970.0, 1.0
324.0, 11988.0, 1.0
325.0, 12015.0, 1.0
326.0, 12026.0, 1.0
327.0, 12035.0, 1.0
328.0, 12053.0, 1.0
329.0, 12086.0, 1.0
330.0, 12109.0, 1.0
331.0, 12136.0, 1.0
332.0, 12160.0, 1.0
333.0, 12172.0, 1.0
334.0, 12186.0, 1.0
335.0, 12200.0, 1.0
336.0, 12229.0, 1.0
337.0, 12229.0, 1.0
338.0, 12229.0, 1.0
339.0, 12252.0, 1.0
340.0, 12278.0, 1.0
341.0, 12280.0, 1.0
342.0, 12275.0, 1.0
343.0, 12296.0, 1.0
344.0, 12303.0, 1.0
345.0, 12320.0, 1.0
346.0, 12336.0, 1.0
347.0, 12329.0, 1.0
348.0, 12350.0, 1.0
349.0, 12386.0, 1.0
350.0, 12399.0, 1.0
351.0, 12410.0, 1.0
352.0, 12426.0, 1.0
