time, out0, cell
0.0, 0.0, 1.0
1.0, 67.0, 1.0
2.0, 131.0, 1.0
3.0, 207.0, 1.0
4.0, 291.0, 1.0
5.0, 362.0, 1.0
6.0, 412.0, 1.0
7.0, 469.0, 1.0
8.0, 529.0, 1.0
9.0, 615.0, 1.0
10.0, 703.0, 1.0
11.0, 774.0, 1.0
12.0, 846.0, 1.0
13.0, 907.0, 1.0
14.0, 969.0, 1.0
15.0, 1041.0, 1.0
16.0, 1106.0, 1.0
17.0, 1179.0, 1.0
18.0, 1232.0, 1.0
19.0, 1294.0, 1.0
20.0, 1355.0, 1.0
21.0, 1413.0, 1.0
22.0, 1475.0, 1.0
23.0, 1544.0, 1.0
24.0, 1601.0, 1.0
25.0, 1647.0, 1.0
26.0, 1698.0, 1.0
27.0, 1756.0, 1.0
28.0, 1823.0, 1.0
29.0, 1883.0, 1.0
30.0, 1942.0, 1.0
31.0, 1999.0, 1.0
32.0, 2052.0, 1.0
33.0, 2111.0, 1.0
34.0, 2172.0, 1.0
35.0, 2243.0, 1.0
36.0, 2319.0, 1.0
37.0, 2382.0, 1.0
38.0, 2450.0, 1.0
39.0, 2490.0, 1.0
40.0, 2563.0, 1.0
41.0, 2638.0, 1.0
42.0, 2702.0, 1.0
43.0, 2750.0, 1.0
44.0, 2814.0, 1.0
45.0, 2869.0, 1.0
46.0, 2933.0, 1.0
47.0, 2995.0, 1.0
48.0, 3052.0, 1.0
49.0, 3111.0, 1.0
50.0, 3166.0, 1.0
51.0, 3239.0, 1.0
52.0, 3304.0, 1.0
53.0, 3358.0, 1.0
54.0, 3425.0, 1.0
55.0, 3483.0, 1.0
56.0, 3540.0, 1.0
57.0, 3590.0, 1.0
58.0, 3640.0, 1.0
59.0, 3698.0, 1.0
60.0, 3744.0, 1.0
61.0, 3791.0, 1.0
62.0, 3845.0, 1.0
63.0, 3906.0, 1.0
64.0, 3955.0, 1.0
65.0, 3996.0, 1.0
66.0, 4065.0, 1.0
67.0, 4118.0, 1.0
68.0, 4179.0, 1.0
69.0, 4234.0, 1.0
70.0, 4276.0, 1.0
71.0, 4323.0, 1.0
72.0, 4364.0, 1.0
73.0, 4429.0, 1.0
74.0, 4484.0, 1.0
75.0, 4517.0, 1.0
76.0, 4564.0, 1.0
77.0, 4627.0, 1.0
78.0, 4687.0, 1.0
79.0, 4746.0, 1.0
80.0, 4804.0, 1.0
81.0, 4850.0, 1.0
82.0, 4890.0, 1.0
83.0, 4934.0, 1.0
84.0, 4992.0, 1.0
85.0, 5024.0, 1.0
86.0, 5066.0, 1.0
87.0, 5128.0, 1.0
88.0, 5179.0, 1.0
89.0, 5238.0, 1.0
90.0, 5285.0, 1.0
91.0, 5335.0, 1.0
92.0, 5386.0, 1.0
93.0, 5431.0, 1.0
94.0, 5481.0, 1.0
95.0, 5546.0, 1.0
96.0, 5574.0, 1.0
97.0, 5621.0, 1.0
98.0, 5672.0, 1.0
99.0, 5718.0, 1.0
100.0, 5781.0, 1.0
101.0, 5824.0, 1.0
102.0, 5855.0, 1.0
103.0, 5908.0, 1.0
104.0, 5958.0, 1.0
105.0, 6001.0, 1.0
106.0, 6058.0, 1.0
107.0, 6099.0, 1.0
108.0, 6158.0, 1.0
109.0, 6202.0, 1.0
110.0, 6243.0, 1.0
111.0, 6302.0, 1.0
112.0, 6346.0, 1.0
113.0, 6387.0, 1.0
114.0, 6425.0, 1.0
115.0, 6475.0, 1.0
116.0, 6530.0, 1.0
117.0, 6556.0, 1.0
118.0, 6597.0, 1.0
119.0, 6654.0, 1.0
120.0, 6704.0, 1.0
121.0, 6733.0, 1.0
122.0, 6759.0, 1.0
123.0, 6786.0, 1.0
124.0, 6837.0, 1.0
125.0, 6884.0, 1.0
126.0, 6941.0, 1.0
127.0, 7001.0, 1.0
128.0, 7057.0, 1.0
129.0, 7089.0, 1.0
130.0, 7115.0, 1.0
131.0, 7154.0, 1.0
132.0, 7196.0, 1.0
133.0, 7228.0, 1.0
134.0, 7264.0, 1.0
135.0, 7302.0, 1.0
136.0, 7340.0, 1.0
137.0, 7383.0, 1.0
138.0, 7421.0, 1.0
139.0, 7456.0, 1.0
140.0, 7506.0, 1.0
141.0, 7534.0, 1.0
142.0, 7553.0, 1.0
143.0, 7589.0, 1.0
144.0, 7612.0, 1.0
145.0, 7651.0, 1.0
146.0, 7689.0, 1.0
147.0, 7726.0, 1.0
148.0, 7764.0, 1.0
149.0, 7803.0, 1.0
150.0, 7854.0, 1.0
151.0, 7879.0, 1.0
152.0, 7912.0, 1.0
153.0, 7941.0, 1.0
154.0, 7978.0, 1.0
155.0, 8026.0, 1.0
156.0, 8066.0, 1.0
157.0, 8099.0, 1.0
158.0, 8135.0, 1.0
159.0, 8163.0, 1.0
160.0, 8202.0, 1.0
161.0, 8233.0, 1.0
162.0, 8272.0, 1.0
163.0, 8307.0, 1.0
164.0, 8347.0, 1.0
165.0, 8395.0, 1.0
166.0, 8425.0, 1.0
167.0, 8461.0, 1.0
168.0, 8502.0, 1.0
169.0, 8540.0, 1.0
170.0, 8565.0, 1.0
171.0, 8595.0, 1.0
172.0, 8634.0, 1.0
173.0, 8677.0, 1.0
174.0, 8700.0, 1.0
175.0, 8730.0, 1.0
176.0, 8778.0, 1.0
177.0, 8815.0, 1.0
178.0, 8845.0, 1.0
179.0, 8873.0, 1.0
180.0, 8922.0, 1.0
181.0, 8975.0, 1.0
182.0, 8997.0, 1.0
183.0, 9039.0, 1.0
184.0, 9093.0, 1.0
185.0, 9123.0, 1.0
186.0, 9149.0, 1.0
187.0, 9170.0, 1.0
188.0, 9202.0, 1.0
189.0, 9224.0, 1.0
190.0, 9233.0, 1.0
191.0, 9268.0, 1.0
192.0, 9294.0, 1.0
193.0, 9337.0, 1.0
194.0, 9359.0, 1.0
195.0, 9389.0, 1.0
196.0, 9440.0, 1.0
197.0, 9454.0, 1.0
198.0, 9500.0, 1.0
199.0, 9529.0, 1.0
200.0, 9552.0, 1.0
201.0, 9587.0, 1.0
202.0, 9615.0, 1.0
203.0, 9637.0, 1.0
204.0, 9661.0, 1.0
205.0, 9696.0, 1.0
206.0, 9717.0, 1.0
207.0, 9747.0, 1.0
208.0, 9781.0, 1.0
209.0, 9816.0, 1.0
210.0, 9837.0, 1.0
211.0, 9881.0, 1.0
212.0, 9894.0, 1.0
213.0, 9929.0, 1.0
214.0, 9965.0, 1.0
215.0, 9978.0, 1.0
216.0, 9994.0, 1.0
217.0, 10015.0, 1.0
218.0, 10021.0, 1.0
219.0, 10049.0, 1.0
220.0, 10069.0, 1.0
221.0, 10094.0, 1.0
222.0, 10128.0, 1.0
223.0, 10165.0, 1.0
224.0, 10210.0, 1.0
225.0, 10206.0, 1.0
226.0, 10230.0, 1.0
227.0, 10274.0, 1.0
228.0, 10310.0, 1.0
229.0, 10308.0, 1.0
230.0, 10321.0, 1.0
231.0, 10327.0, 1.0
232.0, 10334.0, 1.0
233.0, 10378.0, 1.0
234.0, 10394.0, 1.0
235.0, 10420.0, 1.0
236.0, 10448.0, 1.0
237.0, 10471.0, 1.0
238.0, 10502.0, 1.0
239.0, 10524.0, 1.0
240.0, 10544.0, 1.0
241.0, 10558.0, 1.0
242.0, 10600.0, 1.0
243.0, 10618.0, 1.0
244.0, 10656.0, 1.0
245.0, 10667.0, 1.0
246.0, 10684.0, 1.0
247.0, 10716.0, 1.0
248.0, 10754.0, 1.0
249.0, 10777.0, 1.0
250.0, 10791.0, 1.0
251.0, 10831.0, 1.0
252.0, 10845.0, 1.0
253.0, 10857.0, 1.0
254.0, 10883.0, 1.0
255.0, 10902.0, 1.0
256.0, 10924.0, 1.0
257.0, 10951.0, 1.0
258.0, 10966.0, 1.0
259.0, 10973.0, 1.0
260.0, 10974.0, 1.0
261.0, 11006.0, 1.0
262.0, 11037.0, 1.0
263.0, 11048.0, 1.0
264.0, 11079.0, 1.0
265.0, 11098.0, 1.0
266.0, 11116.0, 1.0
267.0, 11130.0, 1.0
268.0, 11157.0, 1.0
269.0, 11182.0, 1.0
270.0, 11210.0, 1.0
271.0, 11233.0, 1.0
272.0, 11256.0, 1.0
273.0, 11273.0, 1.0
274.0, 11271.0, 1.0
275.0, 11291.0, 1.0
276.0, 11299.0, 1.0
277.0, 11302.0, 1.0
278.0, 11344.0, 1.0
279.0, 11358.0, 1.0
280.0, 11385.0, 1.0
281.0, 11399.0, 1.0
282.0, 11415.0, 1.0
283.0, 11446.0, 1.0
284.0, 11453.0, 1.0
285.0, 11481.0, 1.0
286.0, 11492.0, 1.0
287.0, 11512.0, 1.0
288.0, 11530.0, 1.0
289.0, 11551.0, 1.0
290.0, 11569.0, 1.0
291.0, 11592.0, 1.0
292.0, 11609.0, 1.0
293.0, 11628.0, 1.0
294.0, 11639.0, 1.0
295.0, 11675.0, 1.0
296.0, 11693.0, 1.0
297.0, 11718.0, 1.0
298.0, 11735.0, 1.0
299.0, 11750.0, 1.0
300.0, 11772.0, 1.0
301.0, 11783.0, 1.0
302.0, 11797.0, 1.0
303.0, 11834.0, 1.0
304.0, 11829.0, 1.0
305.0, 11839.0, 1.0
306.0, 11835.0, 1.0
307.0, 11855.0, 1.0
308.0, 11864.0, 1.0
309.0, 11879.0, 1.0
310.0, 11894.0, 1.0
311.0, 11929.0, 1.0
312.0, 11956.0, 1.0
313.0, 11972.0, 1.0
314.0, 11992.0, 1.0
315.0, 11998.0, 1.0
316.0, 12035.0, 1.0
317.0, 12039.0, 1.0
318.0, 12056.0, 1.0
319.0, 12086.0, 1.0
320.0, 12093.0, 1.0
321.0, 12107.0, 1.0
322.0, 12111.0, 1.0
323.0, 12127.0, 1.0
324.0, 12151.0, 1.0
325.0, 12165.0, 1.0
326.0, 12183.0, 1.0
327.0, 12198.0, 1.0
328.0, 12207.0, 1.0
329.0, 12234.0, 1.0
330.0, 12253.0, 1.0
331.0, 12276.0, 1.0
332.0, 12291.0, 1.0
333.0, 12306.0, 1.0
334.0, 12333.0, 1.0
335.0, 12352.0, 1.0
336.0, 12359.0, 1.0
337.0, 12381.0, 1.0
338.0, 12410.0, 1.0
339.0, 12412.0, 1.0
340.0, 12414.0, 1.0
341.0, 12430.0, 1.0
342.0, 12429.0, 1.0
343.0, 12459.0, 1.0
344.0, 12481.0, 1.0
345.0, 12501.0, 1.0
346.0, 12517.0, 1.0
347.0, 12525.0, 1.0
348.0, 12521.0, 1.0
349.0, 12547.0, 1.0
350.0, 12544.0, 1.0
351.0, 12561.0, 1.0
352.0, 12552.0, 1.0
353.0, 12549.0, 1.0
354.0, 12558.0, 1.0
355.0, 12570.0, 1.0
356.0, 12580.0, 1.0
357.0, 12581.0, 1.0
358.0, 12591.0, 1.0
359.0, 12602.0, 1.0
360.0, 12600.0, 1.0
361.0, 12607.0, 1.0
362.0, 12617.0, 1.0
363.0, 12602.0, 1.0
364.0, 12622.0, 1.0
365.0, 12628.0, 1.0
366.0, 12654.0, 1.0
367.0, 12657.0, 1.0
368.0, 12668.0, 1.0
369.0, 12689.0, 1.0
370.0, 12717.0, 1.0
371.0, 12714.0, 1.0
372.0, 12743.0, 1.0
373.0, 12741.0, 1.0
374.0, 12744.0, 1.0
375.0, 12772.0, 1.0
376.0, 12797.0, 1.0
377.0, 12810.0, 1.0
378.0, 12831.0, 1.0
379.0, 12834.0, 1.0
380.0, 12860.0, 1.0
381.0, 12856.0, 1.0
382.0, 12883.0, 1.0
383.0, 12898.0, 1.0
384.0, 12917.0, 1.0
385.0, 12968.0, 1.0
386.0, 12989.0, 1.0
387.0, 13010.0, 1.0
388.0, 13021.0, 1.0
389.0, 13037.0, 1.0
390.0, 13048.0, 1.0
391.0, 13063.0, 1.0
392.0, 13084.0, 1.0
393.0, 13076.0, 1.0
394.0, 13089.0, 1.0
395.0, 13091.0, 1.0
396.0, 13106.0, 1.0
397.0, 13108.0, 1.0
398.0, 13129.0, 1.0
399.0, 13150.0, 1.0
