time, out0, cell
0.0, 0.0, 1.0
1.0, 70.0, 1.0
2.0, 130.0, 1.0
3.0, 210.0, 1.0
4.0, 271.0, 1.0
5.0, 335.0, 1.0
6.0, 406.0, 1.0
7.0, 455.0, 1.0
8.0, 536.0, 1.0
9.0, 595.0, 1.0
10.0, 673.0, 1.0
11.0, 756.0, 1.0
12.0, 845.0, 1.0
13.0, 916.0, 1.0
14.0, 967.0, 1.0
15.0, 1030.0, 1.0
16.0, 1093.0, 1.0
17.0, 1152.0, 1.0
18.0, 1213.0, 1.0
19.0, 1280.0, 1.0
20.0, 1354.0, 1.0
21.0, 1414.0, 1.0
22.0, 1474.0, 1.0
23.0, 1553.0, 1.0
24.0, 1609.0, 1.0
25.0, 1671.0, 1.0
26.0, 1752.0, 1.0
27.0, 1826.0, 1.0
28.0, 1884.0, 1.0
29.0, 1962.0, 1.0
30.0, 2013.0, 1.0
31.0, 2072.0, 1.0
32.0, 2129.0, 1.0
33.0, 2183.0, 1.0
34.0, 2248.0, 1.0
35.0, 2302.0, 1.0
36.0, 2349.0, 1.0
37.0, 2397.0, 1.0
38.0, 2458.0, 1.0
39.0, 2517.0, 1.0
40.0, 2584.0, 1.0
41.0, 2649.0, 1.0
42.0, 2708.0, 1.0
43.0, 2755.0, 1.0
44.0, 2803.0, 1.0
45.0, 2845.0, 1.0
46.0, 2911.0, 1.0
47.0, 2967.0, 1.0
48.0, 3026.0, 1.0
49.0, 3079.0, 1.0
50.0, 3123.0, 1.0
51.0, 3198.0, 1.0
52.0, 3243.0, 1.0
53.0, 3285.0, 1.0
54.0, 3329.0, 1.0
55.0, 3401.0, 1.0
56.0, 3443.0, 1.0
57.0, 3484.0, 1.0
58.0, 3539.0, 1.0
59.0, 3590.0, 1.0
60.0, 3637.0, 1.0
61.0, 3677.0, 1.0
62.0, 3712.0, 1.0
63.0, 3761.0, 1.0
64.0, 3792.0, 1.0
65.0, 3845.0, 1.0
66.0, 3900.0, 1.0
67.0, 3960.0, 1.0
68.0, 4014.0, 1.0
69.0, 4054.0, 1.0
70.0, 4099.0, 1.0
71.0, 4146.0, 1.0
72.0, 4190.0, 1.0
73.0, 4242.0, 1.0
74.0, 4301.0, 1.0
75.0, 4342.0, 1.0
76.0, 4401.0, 1.0
77.0, 4459.0, 1.0
78.0, 4525.0, 1.0
79.0, 4579.0, 1.0
80.0, 4648.0, 1.0
81.0, 4695.0, 1.0
82.0, 4740.0, 1.0
83.0, 4780.0, 1.0
84.0, 4841.0, 1.0
85.0, 4884.0, 1.0
86.0, 4941.0, 1.0
87.0, 4971.0, 1.0
88.0, 5018.0, 1.0
89.0, 5077.0, 1.0
90.0, 5116.0, 1.0
91.0, 5167.0, 1.0
92.0, 5219.0, 1.0
93.0, 5250.0, 1.0
94.0, 5294.0, 1.0
95.0, 5336.0, 1.0
96.0, 5371.0, 1.0
97.0, 5410.0, 1.0
98.0, 5432.0, 1.0
99.0, 5492.0, 1.0
100.0, 5536.0, 1.0
101.0, 5571.0, 1.0
102.0, 5625.0, 1.0
103.0, 5684.0, 1.0
104.0, 5719.0, 1.0
105.0, 5781.0, 1.0
106.0, 5826.0, 1.0
107.0, 5874.0, 1.0
108.0, 5935.0, 1.0
109.0, 5981.0, 1.0
110.0, 6034.0, 1.0
111.0, 6074.0, 1.0
112.0, 6113.0, 1.0
113.0, 6141.0, 1.0
114.0, 6196.0, 1.0
115.0, 6235.0, 1.0
116.0, 6289.0, 1.0
117.0, 6339.0, 1.0
118.0, 6384.0, 1.0
119.0, 6415.0, 1.0
120.0, 6466.0, 1.0
121.0, 6511.0, 1.0
122.0, 6560.0, 1.0
123.0, 6605.0, 1.0
124.0, 6637.0, 1.0
125.0, 6680.0, 1.0
126.0, 6709.0, 1.0
127.0, 6737.0, 1.0
128.0, 6775.0, 1.0
129.0, 6806.0, 1.0
130.0, 6837.0, 1.0
131.0, 6876.0, 1.0
132.0, 6903.0, 1.0
133.0, 6941.0, 1.0
134.0, 6993.0, 1.0
135.0, 7035.0, 1.0
136.0, 7065.0, 1.0
137.0, 7095.0, 1.0
138.0, 7139.0, 1.0
139.0, 7188.0, 1.0
140.0, 7226.0, 1.0
141.0, 7239.0, 1.0
142.0, 7285.0, 1.0
143.0, 7324.0, 1.0
144.0, 7377.0, 1.0
145.0, 7422.0, 1.0
146.0, 7463.0, 1.0
147.0, 7503.0, 1.0
148.0, 7543.0, 1.0
149.0, 7590.0, 1.0
150.0, 7619.0, 1.0
151.0, 7653.0, 1.0
152.0, 7699.0, 1.0
153.0, 7740.0, 1.0
154.0, 7773.0, 1.0
155.0, 7813.0, 1.0
156.0, 7845.0, 1.0
157.0, 7884.0, 1.0
158.0, 7936.0, 1.0
159.0, 7970.0, 1.0
160.0, 8010.0, 1.0
161.0, 8031.0, 1.0
162.0, 8065.0, 1.0
163.0, 8101.0, 1.0
164.0, 8133.0, 1.0
165.0, 8169.0, 1.0
166.0, 8211.0, 1.0
167.0, 8247.0, 1.0
168.0, 8276.0, 1.0
169.0, 8324.0, 1.0
170.0, 8351.0, 1.0
171.0, 8400.0, 1.0
172.0, 8430.0, 1.0
173.0, 8461.0, 1.0
174.0, 8495.0, 1.0
175.0, 8532.0, 1.0
176.0, 8573.0, 1.0
177.0, 8592.0, 1.0
178.0, 8618.0, 1.0
179.0, 8650.0, 1.0
180.0, 8688.0, 1.0
181.0, 8736.0, 1.0
182.0, 8773.0, 1.0
183.0, 8802.0, 1.0
184.0, 8834.0, 1.0
185.0, 8857.0, 1.0
186.0, 8907.0, 1.0
187.0, 8945.0, 1.0
188.0, 8973.0, 1.0
189.0, 9004.0, 1.0
190.0, 9045.0, 1.0
191.0, 9090.0, 1.0
192.0, 9099.0, 1.0
193.0, 9119.0, 1.0
194.0, 9162.0, 1.0
195.0, 9202.0, 1.0
196.0, 9250.0, 1.0
197.0, 9274.0, 1.0
198.0, 9296.0, 1.0
199.0, 9309.0, 1.0
200.0, 9343.0, 1.0
201.0, 9384.0, 1.0
202.0, 9411.0, 1.0
203.0, 9425.0, 1.0
204.0, 9434.0, 1.0
205.0, 9443.0, 1.0
206.0, 9475.0, 1.0
207.0, 9513.0, 1.0
208.0, 9525.0, 1.0
209.0, 9545.0, 1.0
210.0, 9577.0, 1.0
211.0, 9593.0, 1.0
212.0, 9639.0, 1.0
213.0, 9681.0, 1.0
214.0, 9721.0, 1.0
215.0, 9750.0, 1.0
216.0, 9780.0, 1.0
217.0, 9808.0, 1.0
218.0, 9822.0, 1.0
219.0, 9833.0, 1.0
220.0, 9870.0, 1.0
221.0, 9919.0, 1.0
222.0, 9954.0, 1.0
223.0, 9989.0, 1.0
224.0, 10015.0, 1.0
225.0, 10034.0, 1.0
226.0, 10060.0, 1.0
227.0, 10078.0, 1.0
228.0, 10099.0, 1.0
229.0, 10117.0, 1.0
230.0, 10143.0, 1.0
231.0, 10177.0, 1.0
232.0, 10224.0, 1.0
233.0, 10244.0, 1.0
234.0, 10257.0, 1.0
235.0, 10285.0, 1.0
236.0, 10309.0, 1.0
237.0, 10341.0, 1.0
238.0, 10375.0, 1.0
239.0, 10378.0, 1.0
240.0, 10393.0, 1.0
241.0, 10431.0, 1.0
242.0, 10432.0, 1.0
243.0, 10465.0, 1.0
244.0, 10514.0, 1.0
245.0, 10541.0, 1.0
246.0, 10580.0, 1.0
247.0, 10611.0, 1.0
248.0, 10631.0, 1.0
249.0, 10660.0, 1.0
250.0, 10678.0, 1.0
251.0, 10697.0, 1.0
252.0, 10696.0, 1.0
253.0, 10712.0, 1.0
254.0, 10727.0, 1.0
255.0, 10750.0, 1.0
256.0, 10762.0, 1.0
257.0, 10782.0, 1.0
258.0, 10812.0, 1.0
259.0, 10825.0, 1.0
260.0, 10831.0, 1.0
261.0, 10863.0, 1.0
262.0, 10877.0, 1.0
263.0, 10900.0, 1.0
264.0, 10915.0, 1.0
265.0, 10942.0, 1.0
266.0, 10963.0, 1.0
267.0, 10989.0, 1.0
268.0, 11028.0, 1.0
269.0, 11042.0, 1.0
270.0, 11043.0, 1.0
271.0, 11056.0, 1.0
272.0, 11068.0, 1.0
273.0, 11075.0, 1.0
274.0, 11104.0, 1.0
275.0, 11115.0, 1.0
276.0, 11138.0, 1.0
277.0, 11138.0, 1.0
278.0, 11143.0, 1.0
279.0, 11166.0, 1.0
280.0, 11196.0, 1.0
281.0, 11225.0, 1.0
282.0, 11245.0, 1.0
283.0, 11263.0, 1.0
284.0, 11287.0, 1.0
285.0, 11299.0, 1.0
286.0, 11305.0, 1.0
287.0, 11323.0, 1.0
288.0, 11327.0, 1.0
289.0, 11359.0, 1.0
290.0, 11362.0, 1.0
291.0, 11405.0, 1.0
292.0, 11423.0, 1.0
293.0, 11440.0, 1.0
294.0, 11447.0, 1.0
295.0, 11474.0, 1.0
296.0, 11497.0, 1.0
297.0, 11530.0, 1.0
298.0, 11549.0, 1.0
299.0, 11560.0, 1.0
300.0, 11592.0, 1.0
301.0, 11627.0, 1.0
302.0, 11626.0, 1.0
303.0, 11650.0, 1.0
304.0, 11669.0, 1.0
305.0, 11668.0, 1.0
306.0, 11679.0, 1.0
307.0, 11721.0, 1.0
308.0, 11728.0, 1.0
309.0, 11752.0, 1.0
310.0, 11771.0, 1.0
311.0, 11787.0, 1.0
312.0, 11814.0, 1.0
313.0, 11854.0, 1.0
314.0, 11889.0, 1.0
315.0, 11896.0, 1.0
316.0, 11896.0, 1.0
317.0, 11912.0, 1.0
318.0, 11932.0, 1.0
319.0, 11956.0, 1.0
320.0, 11970.0, 1.0
321.0, 11981.0, 1.0
322.0, 11990.0, 1.0
323.0, 12004.0, 1.0
324.0, 12009.0, 1.0
325.0, 12027.0, 1.0
326.0, 12040.0, 1.0
327.0, 12063.0, 1.0
328.0, 12072.0, 1.0
329.0, 12080.0, 1.0
330.0, 12102.0, 1.0
331.0, 12106.0, 1.0
332.0, 12119.0, 1.0
333.0, 12123.0, 1.0
334.0, 12123.0, 1.0
335.0, 12144.0, 1.0
336.0, 12172.0, 1.0
337.0, 12181.0, 1.0
338.0, 12206.0, 1.0
339.0, 12214.0, 1.0
340.0, 12219.0, 1.0
341.0, 12230.0, 1.0
342.0, 12235.0, 1.0
343.0, 12245.0, 1.0
344.0, 12260.0, 1.0
345.0, 12263.0, 1.0
346.0, 12295.0, 1.0
347.0, 12314.0, 1.0
348.0, 12309.0, 1.0
349.0, 12323.0, 1.0
350.0, 12343.0, 1.0
351.0, 12356.0, 1.0
352.0, 12386.0, 1.0
353.0, 12412.0, 1.0
354.0, 12420.0, 1.0
355.0, 12419.0, 1.0
356.0, 12433.0, 1.0
357.0, 12463.0, 1.0
358.0, 12477.0, 1.0
359.0, 12476.0, 1.0
360.0, 12468.0, 1.0
361.0, 12478.0, 1.0
362.0, 12496.0, 1.0
363.0, 12504.0, 1.0
364.0, 12500.0, 1.0
365.0, 12509.0, 1.0
366.0, 12532.0, 1.0
367.0, 12547.0, 1.0
368.0, 12561.0, 1.0
369.0, 12563.0, 1.0
370.0, 12569.0, 1.0
371.0, 12593.0, 1.0
372.0, 12614.0, 1.0
373.0, 12621.0, 1.0
374.0, 12615.0, 1.0
375.0, 12611.0, 1.0
376.0, 12619.0, 1.0
377.0, 12630.0, 1.0
378.0, 12650.0, 1.0
379.0, 12665.0, 1.0
380.0, 12696.0, 1.0
381.0, 12712.0, 1.0
382.0, 12716.0, 1.0
383.0, 12740.0, 1.0
384.0, 12735.0, 1.0
385.0, 12766.0, 1.0
386.0, 12768.0, 1.0
387.0, 12761.0, 1.0
388.0, 12790.0, 1.0
389.0, 12801.0, 1.0
390.0, 12807.0, 1.0
391.0, 12836.0, 1.0
392.0, 12842.0, 1.0
393.0, 12850.0, 1.0
394.0, 12850.0, 1.0
395.0, 12847.0, 1.0
396.0, 12877.0, 1.0
397.0, 12896.0, 1.0
398.0, 12900.0, 1.0
399.0, 12900.0, 1.0
400.0, 12903.0, 1.0
401.0, 12910.0, 1.0
402.0, 12928.0, 1.0
403.0, 12945.0, 1.0
404.0, 12959.0, 1.0
405.0, 12964.0, 1.0
406.0, 12991.0, 1.0
407.0, 13016.0, 1.0
408.0, 13043.0, 1.0
409.0, 13071.0, 1.0
410.0, 13096.0, 1.0
411.0, 13105.0, 1.0
412.0, 13129.0, 1.0
413.0, 13138.0, 1.0
414.0, 13152.0, 1.0
415.0, 13170.0, 1.0
416.0, 13181.0, 1.0
417.0, 13186.0, 1.0
418.0, 13202.0, 1.0
419.0, 13230.0, 1.0
420.0, 13245.0, 1.0
421.0, 13265.0, 1.0
422.0, 13278.0, 1.0
423.0, 13297.0, 1.0
424.0, 13308.0, 1.0
425.0, 13310.0, 1.0
426.0, 13316.0, 1.0
427.0, 13316.0, 1.0
428.0, 13344.0, 1.0
429.0, 13355.0, 1.0
430.0, 13333.0, 1.0
431.0, 13345.0, 1.0
432.0, 13379.0, 1.0
433.0, 13386.0, 1.0
434.0, 13395.0, 1.0
435.0, 13413.0, 1.0
436.0, 13432.0, 1.0
437.0, 13424.0, 1.0
438.0, 13417.0, 1.0
439.0, 13414.0, 1.0
440.0, 13430.0, 1.0
441.0, 13448.0, 1.0
442.0, 13459.0, 1.0
443.0, 13454.0, 1.0
444.0, 13477.0, 1.0
445.0, 13489.0, 1.0
446.0, 13497.0, 1.0
447.0, 13485.0, 1.0
448.0, 13508.0, 1.0
449.0, 13503.0, 1.0
450.0, 13514.0, 1.0
451.0, 13520.0, 1.0
452.0, 13521.0, 1.0
453.0, 13533.0, 1.0
454.0, 13539.0, 1.0
455.0, 13522.0, 1.0
456.0, 13545.0, 1.0
457.0, 13555.0, 1.0
458.0, 13582.0, 1.0
459.0, 13591.0, 1.0
460.0, 13597.0, 1.0
461.0, 13612.0, 1.0
462.0, 13615.0, 1.0
463.0, 13617.0, 1.0
464.0, 13623.0, 1.0
465.0, 13643.0, 1.0
466.0, 13616.0, 1.0
467.0, 13626.0, 1.0
468.0, 13623.0, 1.0
469.0, 13633.0, 1.0
470.0, 13668.0, 1.0
471.0, 13685.0, 1.0
472.0, 13688.0, 1.0
473.0, 13685.0, 1.0
474.0, 13691.0, 1.0
475.0, 13702.0, 1.0
476.0, 13702.0, 1.0
477.0, 13680.0, 1.0
478.0, 13683.0, 1.0
479.0, 13694.0, 1.0
480.0, 13710.0, 1.0
481.0, 13744.0, 1.0
482.0, 13757.0, 1.0
483.0, 13772.0, 1.0
484.0, 13804.0, 1.0
485.0, 13814.0, 1.0
486.0, 13804.0, 1.0
487.0, 13798.0, 1.0
488.0, 13803.0, 1.0
489.0, 13801.0, 1.0
490.0, 13817.0, 1.0
491.0, 13832.0, 1.0
492.0, 13841.0, 1.0
493.0, 13875.0, 1.0
494.0, 13911.0, 1.0
495.0, 13930.0, 1.0
496.0, 13937.0, 1.0
497.0, 13958.0, 1.0
498.0, 13973.0, 1.0
499.0, 13977.0, 1.0
500.0, 13985.0, 1.0
501.0, 14005.0, 1.0
502.0, 14032.0, 1.0
503.0, 14050.0, 1.0
504.0, 14066.0, 1.0
505.0, 14064.0, 1.0
506.0, 14069.0, 1.0
507.0, 14067.0, 1.0
508.0, 14080.0, 1.0
509.0, 14081.0, 1.0
510.0, 14091.0, 1.0
511.0, 14107.0, 1.0
512.0, 14121.0, 1.0
513.0, 14110.0, 1.0
514.0, 14139.0, 1.0
515.0, 14156.0, 1.0
516.0, 14170.0, 1.0
517.0, 14175.0, 1.0
518.0, 14175.0, 1.0
519.0, 14178.0, 1.0
520.0, 14170.0, 1.0
521.0, 14187.0, 1.0
522.0, 14206.0, 1.0
523.0, 14232.0, 1.0
524.0, 14234.0, 1.0
525.0, 14233.0, 1.0
526.0, 14228.0, 1.0
527.0, 14233.0, 1.0
528.0, 14238.0, 1.0
529.0, 14234.0, 1.0
530.0, 14244.0, 1.0
531.0, 14259.0, 1.0
532.0, 14279.0, 1.0
533.0, 14278.0, 1.0
534.0, 14287.0, 1.0
535.0, 14289.0, 1.0
536.0, 14300.0, 1.0
537.0, 14317.0, 1.0
538.0, 14342.0, 1.0
539.0, 14336.0, 1.0
540.0, 14336.0, 1.0
